Date;Adj Close;Close;High;Low;Open;Volume;ticker
2017-10-01;15.02225112915039;26.514999389648438;26.78499984741211;25.219999313354492;25.450000762939453;44734068;ABN.AS
2017-11-01;14.121424674987793;24.924999237060547;26.885000228881836;24.399999618530273;26.75;46805381;ABN.AS
2017-12-01;15.240375518798828;26.899999618530273;27.155000686645508;24.385000228881836;24.979999542236328;41575769;ABN.AS
2018-01-01;15.461334228515625;27.290000915527344;28.479999542236328;26.59000015258789;26.899999618530273;36098091;ABN.AS
2018-02-01;14.503851890563965;25.600000381469727;27.709999084472656;24.450000762939453;27.479999542236328;43169376;ABN.AS
2018-03-01;13.863641738891602;24.469999313354492;25.549999237060547;23.450000762939453;25.530000686645508;42531066;ABN.AS
2018-04-01;14.577503204345703;25.729999542236328;25.950000762939453;24.09000015258789;24.469999313354492;30661872;ABN.AS
2018-05-01;12.58889102935791;22.219999313354492;26.399999618530273;22.079999923706055;25.729999542236328;57006286;ABN.AS
2018-06-01;13.040509223937988;22.219999313354492;23.469999313354492;21.65999984741211;22.59000015258789;46196192;ABN.AS
2018-07-01;13.909092903137207;23.700000762939453;23.860000610351562;21.520000457763672;22.0;35581442;ABN.AS
2018-08-01;13.691946983337402;23.329999923706055;24.459999084472656;22.40999984741211;23.920000076293945;48487299;ABN.AS
2018-09-01;14.139506340026855;23.450000762939453;24.09000015258789;22.90999984741211;23.329999923706055;45195275;ABN.AS
2018-10-01;13.084318161010742;21.700000762939453;24.290000915527344;20.829999923706055;23.360000610351562;54937668;ABN.AS
2018-11-01;13.578747749328613;22.520000457763672;23.43000030517578;21.600000381469727;21.719999313354492;49881718;ABN.AS
2018-12-01;12.384880065917969;20.540000915527344;23.010000228881836;19.80500030517578;22.959999084472656;37911090;ABN.AS
2019-01-01;13.0963773727417;21.719999313354492;22.979999542236328;19.920000076293945;20.540000915527344;40775061;ABN.AS
2019-02-01;12.855189323425293;21.31999969482422;22.059999465942383;19.610000610351562;21.790000915527344;61404101;ABN.AS
2019-03-01;12.119575500488281;20.100000381469727;21.489999771118164;18.954999923706055;21.420000076293945;66822389;ABN.AS
2019-04-01;12.644153594970703;20.969999313354492;21.969999313354492;20.09000015258789;20.25;44445113;ABN.AS
2019-05-01;11.864501953125;18.940000534057617;21.079999923706055;18.604999542236328;20.969999313354492;47417571;ABN.AS
2019-06-01;11.786197662353516;18.815000534057617;19.604999542236328;17.969999313354492;18.815000534057617;41977004;ABN.AS
2019-07-01;11.250603675842285;17.959999084472656;19.825000762939453;17.864999771118164;19.059999465942383;47923270;ABN.AS
2019-08-01;10.13869857788086;16.184999465942383;18.110000610351562;15.609999656677246;17.93000030517578;74989737;ABN.AS
2019-09-01;10.510272979736328;16.174999237060547;18.725000381469727;15.5600004196167;16.125;82963356;ABN.AS
2019-10-01;10.8449125289917;16.690000534057617;17.364999771118164;15.539999961853027;16.2450008392334;67300499;ABN.AS
2019-11-01;10.065170288085938;15.489999771118164;17.594999313354492;15.489999771118164;16.700000762939453;64771700;ABN.AS
2019-12-01;10.53951358795166;16.219999313354492;16.440000534057617;14.914999961853027;15.5;54150925;ABN.AS
2020-01-01;10.214622497558594;15.720000267028809;16.975000381469727;15.404999732971191;16.219999313354492;63072183;ABN.AS
2020-02-01;8.08332633972168;12.4399995803833;16.950000762939453;12.279999732971191;15.779999732971191;94249238;ABN.AS
2020-03-01;4.8629913330078125;7.484000205993652;12.880000114440918;6.349999904632568;12.869999885559082;175554729;ABN.AS
2020-04-01;4.548495769500732;7.0;8.295999526977539;6.234000205993652;7.236000061035156;128391941;ABN.AS
2020-05-01;5.224911212921143;7.210000038146973;7.739999771118164;5.679999828338623;7.0;135336876;ABN.AS
2020-06-01;5.555362701416016;7.665999889373779;9.562000274658203;7.182000160217285;7.48799991607666;161362733;ABN.AS
2020-07-01;5.090121746063232;7.02400016784668;8.61400032043457;6.949999809265137;7.679999828338623;101125449;ABN.AS
2020-08-01;5.7858099937438965;7.984000205993652;8.850000381469727;6.934000015258789;7.0;87577399;ABN.AS
2020-09-01;5.182880401611328;7.1519999504089355;8.45199966430664;6.561999797821045;8.1899995803833;103153464;ABN.AS
2020-10-01;5.106064319610596;7.046000003814697;7.918000221252441;6.77400016784668;7.242000102996826;103562275;ABN.AS
2020-11-01;6.268444061279297;8.649999618530273;10.079999923706055;6.978000164031982;7.099999904632568;151038230;ABN.AS
2020-12-01;5.811898708343506;8.020000457763672;8.98799991607666;7.4019999504089355;8.680000305175781;124177285;ABN.AS
2021-01-01;6.239457130432129;8.609999656677246;9.178000450134277;7.664000034332275;8.020000457763672;142103137;ABN.AS
2021-02-01;6.89891242980957;9.520000457763672;9.847999572753906;8.175999641418457;8.680000305175781;110715358;ABN.AS
2021-03-01;7.507638454437256;10.359999656677246;11.145000457763672;9.579999923706055;9.612000465393066;112695880;ABN.AS
2021-04-01;7.788813591003418;10.748000144958496;11.076000213623047;9.92300033569336;10.381999969482422;57668393;ABN.AS
2021-05-01;7.913456916809082;10.920000076293945;11.223999977111816;9.852999687194824;10.75;70978332;ABN.AS
2021-06-01;7.385894298553467;10.192000389099121;11.380000114440918;10.026000022888184;10.979999542236328;57369664;ABN.AS
2021-07-01;7.118488311767578;9.822999954223633;10.449999809265137;9.050000190734863;10.251999855041504;59916636;ABN.AS
2021-08-01;8.567113876342773;11.821999549865723;11.845999717712402;9.8100004196167;9.875;61551111;ABN.AS
2021-09-01;9.025111198425293;12.454000473022461;12.588000297546387;11.09000015258789;11.87600040435791;61532084;ABN.AS
2021-10-01;9.222221374511719;12.72599983215332;13.064000129699707;11.494000434875488;11.739999771118164;60674045;ABN.AS
2021-11-01;9.65826416015625;12.600000381469727;13.260000228881836;12.371999740600586;12.75;60515677;ABN.AS
2021-12-01;9.900487899780273;12.916000366210938;13.22599983215332;11.84000015258789;12.73799991607666;41354211;ABN.AS
2022-01-01;10.906172752380371;14.227999687194824;14.98799991607666;12.961999893188477;12.986000061035156;62681478;ABN.AS
2022-02-01;9.092564582824707;11.862000465393066;15.371999740600586;11.093999862670898;14.390000343322754;102687130;ABN.AS
2022-03-01;8.923928260803223;11.642000198364258;12.180000305175781;9.109999656677246;11.751999855041504;99954567;ABN.AS
2022-04-01;9.194514274597168;11.994999885559082;12.71500015258789;11.194999694824219;11.680000305175781;54357703;ABN.AS
2022-05-01;8.782852172851562;10.904999732971191;12.154999732971191;10.130000114440918;11.869999885559082;85049851;ABN.AS
2022-06-01;8.629826545715332;10.71500015258789;12.15999984741211;10.03499984741211;10.9399995803833;57185340;ABN.AS
2022-07-01;8.037860870361328;9.979999542236328;10.885000228881836;9.168000221252441;10.649999618530273;44364787;ABN.AS
2022-08-01;7.710869312286377;9.574000358581543;10.795000076293945;9.326000213623047;10.0;51404233;ABN.AS
2022-09-01;7.662212371826172;9.227999687194824;10.795000076293945;8.727999687194824;9.522000312805176;64450121;ABN.AS
2022-10-01;8.266687393188477;9.956000328063965;10.149999618530273;8.687999725341797;9.11400032043457;58073271;ABN.AS
2022-11-01;10.158990859985352;12.234999656677246;12.364999771118164;9.807999610900879;10.020000457763672;74555441;ABN.AS
2022-12-01;10.731912612915039;12.925000190734863;13.324999809265137;11.835000038146973;12.265000343322754;45566507;ABN.AS
2023-01-01;12.629199028015137;15.210000038146973;15.319999694824219;12.989999771118164;13.0649995803833;55197226;ABN.AS
2023-02-01;13.870532035827637;16.704999923706055;16.9950008392334;14.3100004196167;15.199999809265137;61391414;ABN.AS
2023-03-01;12.13930892944336;14.619999885559082;16.94499969482422;13.005000114440918;16.94499969482422;90678477;ABN.AS
2023-04-01;12.052124977111816;14.515000343322754;15.885000228881836;14.045000076293945;14.664999961853027;52386442;ABN.AS
2023-05-01;11.801952362060547;13.604999542236328;14.975000381469727;13.5;14.515000343322754;70553634;ABN.AS
2023-06-01;12.344121932983398;14.229999542236328;14.404999732971191;13.305000305175781;13.699999809265137;54606950;ABN.AS
2023-07-01;13.411112785339355;15.460000038146973;15.835000038146973;14.234999656677246;14.354999542236328;54528177;ABN.AS
2023-08-01;11.793278694152832;13.595000267028809;15.5;13.180000305175781;15.414999961853027;78138357;ABN.AS
2023-09-01;12.191107749938965;13.4399995803833;14.109999656677246;12.930000305175781;13.670000076293945;65298859;ABN.AS
2023-10-01;11.506264686584473;12.6850004196167;13.725000381469727;12.380000114440918;13.529999732971191;59333081;ABN.AS
2023-11-01;11.170646667480469;12.3149995803833;13.225000381469727;11.824999809265137;12.6899995803833;91613725;ABN.AS
2023-12-01;12.327169418334961;13.59000015258789;13.824999809265137;12.260000228881836;12.329999923706055;55031800;ABN.AS
2024-01-01;12.390664100646973;13.65999984741211;14.055000305175781;12.850000381469727;13.59000015258789;56865045;ABN.AS
2024-02-01;13.470086097717285;14.850000381469727;15.130000114440918;12.979999542236328;13.359999656677246;63240918;ABN.AS
2024-03-01;14.377161979675293;15.850000381469727;15.970000267028809;14.725000381469727;14.899999618530273;95359140;ABN.AS
2024-04-01;13.687783241271973;15.09000015258789;16.579999923706055;14.859999656677246;15.859999656677246;63978543;ABN.AS
2024-05-01;15.038869857788086;15.649999618530273;16.735000610351562;15.154999732971191;15.15999984741211;72703734;ABN.AS
2024-06-01;14.750585556030273;15.350000381469727;16.040000915527344;14.904999732971191;15.720000267028809;48914518;ABN.AS
2024-07-01;15.485712051391602;16.114999771118164;16.6200008392334;15.454999923706055;15.645000457763672;50367332;ABN.AS
2024-08-01;14.88511848449707;15.489999771118164;16.024999618530273;13.904999732971191;15.989999771118164;54247762;ABN.AS
2024-09-01;16.204999923706055;16.204999923706055;16.55500030517578;14.9399995803833;15.5600004196167;51279823;ABN.AS
2024-10-01;15.1899995803833;15.1899995803833;16.200000762939453;14.949999809265137;16.190000534057617;46718995;ABN.AS
2024-11-01;14.71500015258789;14.71500015258789;15.619999885559082;14.4399995803833;15.199999809265137;58185579;ABN.AS
2024-12-01;14.890000343322754;14.890000343322754;15.1899995803833;14.354999542236328;14.619999885559082;48902529;ABN.AS
2025-01-01;16.21500015258789;16.21500015258789;16.415000915527344;14.710000038146973;14.890000343322754;60055649;ABN.AS
2025-02-01;18.190000534057617;18.190000534057617;18.450000762939453;15.635000228881836;15.9350004196167;84403885;ABN.AS
2010-01-01;5.491876125335693;10.473332405090332;10.89921760559082;10.370888710021973;10.658650398254395;108637194;AD.AS
2010-02-01;5.432121753692627;10.359378814697266;10.645988464355469;10.073920249938965;10.4572172164917;86361363;AD.AS
2010-03-01;5.9572272300720215;11.360784530639648;11.399921417236328;10.385852813720703;10.385852813720703;100033820;AD.AS
2010-04-01;6.228832721710205;11.878753662109375;12.097452163696289;11.365389823913574;11.395317077636719;88042467;AD.AS
2010-05-01;6.319572448730469;11.786670684814453;11.942062377929688;10.9544677734375;11.821202278137207;109661728;AD.AS
2010-06-01;6.273285388946533;11.700343132019043;12.448519706726074;11.683076858520508;11.763649940490723;87211809;AD.AS
2010-07-01;6.07888650894165;11.337764739990234;12.045656204223633;11.173166275024414;11.637036323547363;77445982;AD.AS
2010-08-01;5.995569229125977;11.182374000549316;11.763649940490723;10.946410179138184;11.510420799255371;80043414;AD.AS
2010-09-01;6.102336883544922;11.38150405883789;11.83271312713623;11.051155090332031;11.186978340148926;67085184;AD.AS
2010-10-01;6.1282572746276855;11.429847717285156;11.4678316116333;10.936051368713379;11.387258529663086;92594964;AD.AS
2010-11-01;5.745627403259277;10.716201782226562;11.556463241577148;10.716201782226562;11.4517183303833;115157096;AD.AS
2010-12-01;6.0949320793151855;11.367691993713379;11.497758865356445;10.582680702209473;10.724259376525879;72156174;AD.AS
2011-01-01;6.103569984436035;11.383806228637695;11.497758865356445;10.980941772460938;11.3861083984375;94986958;AD.AS
2011-02-01;6.003594398498535;11.19733715057373;11.508118629455566;11.14208698272705;11.355030059814453;78248088;AD.AS
2011-03-01;5.843135833740234;10.898067474365234;11.30323314666748;10.411175727844238;11.30323314666748;120334681;AD.AS
2011-04-01;5.849924564361572;10.910728454589844;11.334312438964844;10.735770225524902;10.933749198913574;71343001;AD.AS
2011-05-01;6.304150581359863;11.404524803161621;11.468982696533203;10.865837097167969;10.980941772460938;77724263;AD.AS
2011-06-01;5.895668029785156;10.665555953979492;11.439056396484375;10.474482536315918;11.382655143737793;78493900;AD.AS
2011-07-01;5.909664154052734;10.690878868103027;10.809435844421387;10.477935791015625;10.748431205749512;54890977;AD.AS
2011-08-01;5.160139560699463;9.334951400756836;10.800228118896484;8.767487525939941;10.730013847351074;113014138;AD.AS
2011-09-01;5.60934591293335;10.147586822509766;10.147586822509766;9.080571174621582;9.31883716583252;91533979;AD.AS
2011-10-01;5.895029544830322;10.66440486907959;10.934900283813477;9.956514358520508;10.015216827392578;70524088;AD.AS
2011-11-01;6.019739151000977;10.890008926391602;11.265249252319336;10.313337326049805;10.328301429748535;83285425;AD.AS
2011-12-01;6.62037467956543;11.976593017578125;11.976593017578125;10.812889099121094;10.854327201843262;61009801;AD.AS
2012-01-01;6.4454026222229;11.660056114196777;12.028389930725098;11.402222633361816;11.970837593078613;58408535;AD.AS
2012-02-01;6.604467868804932;11.947816848754883;12.736281394958496;11.64854621887207;11.677322387695312;55944221;AD.AS
2012-03-01;6.610833644866943;11.95932674407959;12.160759925842285;11.478192329406738;11.855733871459961;56828472;AD.AS
2012-04-01;6.096726894378662;11.029285430908203;12.2413330078125;10.72771167755127;11.95932674407959;61164342;AD.AS
2012-05-01;6.286875247955322;10.936051368713379;11.26755142211914;10.59419059753418;11.029285430908203;59393006;AD.AS
2012-06-01;6.467523097991943;11.250285148620605;11.279061317443848;10.36973762512207;10.934900283813477;71480348;AD.AS
2012-07-01;6.547588348388672;11.389561653137207;11.428696632385254;10.792170524597168;11.236473083496094;67743613;AD.AS
2012-08-01;6.504576683044434;11.314743995666504;12.195290565490723;11.272154808044434;11.364238739013672;69305840;AD.AS
2012-09-01;6.449655532836914;11.219206809997559;11.844223022460938;11.219206809997559;11.30323314666748;70563453;AD.AS
2012-10-01;6.499947547912598;11.306687355041504;11.383806228637695;10.890008926391602;11.211150169372559;59290433;AD.AS
2012-11-01;6.455611705780029;11.22956657409668;11.43675422668457;10.566566467285156;11.297477722167969;65585190;AD.AS
2012-12-01;6.70639705657959;11.665811538696289;11.942062377929688;11.147843360900879;11.222660064697266;39142283;AD.AS
2013-01-01;7.159665107727051;12.454276084899902;12.638442039489746;11.665811538696289;11.665811538696289;49250472;AD.AS
2013-02-01;7.278775215148926;12.661462783813477;12.931958198547363;12.114718437194824;12.454276084899902;58521555;AD.AS
2013-03-01;7.91070556640625;13.76070785522461;13.939120292663574;12.46578598022461;12.661462783813477;66425082;AD.AS
2013-04-01;7.92724609375;13.789484024047852;14.157817840576172;12.954978942871094;13.76070785522461;65203695;AD.AS
2013-05-01;8.611452102661133;14.416802406311035;15.072896003723145;13.668624877929688;13.789484024047852;52990743;AD.AS
2013-06-01;7.86203145980835;13.162165641784668;14.721829414367676;12.891672134399414;14.399537086486816;74533757;AD.AS
2013-07-01;8.5151948928833;14.255656242370605;14.785136222839355;13.081592559814453;13.22547435760498;59301221;AD.AS
2013-08-01;8.288307189941406;13.875812530517578;14.986568450927734;13.875812530517578;14.278676986694336;58375276;AD.AS
2013-09-01;8.803962707519531;14.739093780517578;14.998079299926758;14.04271411895752;14.054224014282227;51021721;AD.AS
2013-10-01;9.639322280883789;16.137609481811523;16.218183517456055;14.549172401428223;14.693052291870117;51208222;AD.AS
2013-11-01;9.213050842285156;15.42396354675293;16.316022872924805;14.79089069366455;16.120344161987305;55676736;AD.AS
2013-12-01;8.972411155700684;15.021100044250488;15.45849609375;14.347740173339844;15.377923011779785;53398304;AD.AS
2014-01-01;8.501444816589355;14.232636451721191;15.285839080810547;13.996671676635742;15.021100044250488;69674711;AD.AS
2014-02-01;9.295554161071777;15.562088966369629;16.0455265045166;14.192349433898926;14.249900817871094;68387948;AD.AS
2014-03-01;9.25324535369873;15.491256713867188;16.465656280517578;14.933444023132324;15.354902267456055;80667980;AD.AS
2014-04-01;9.530903816223145;14.774068832397461;15.52313232421875;14.280007362365723;15.485944747924805;60197210;AD.AS
2014-05-01;9.454288482666016;14.163131713867188;15.252195358276367;13.870944023132324;14.774068832397461;89377987;AD.AS
2014-06-01;9.723803520202637;14.566882133483887;14.689068794250488;13.977193832397461;14.205632209777832;61273083;AD.AS
2014-07-01;9.259245872497559;13.870944023132324;14.763443946838379;13.759381294250488;14.604068756103516;49692720;AD.AS
2014-08-01;9.220236778259277;13.812505722045898;14.179068565368652;13.31844425201416;13.855006217956543;53372678;AD.AS
2014-09-01;9.092572212219238;13.621255874633789;13.982505798339844;13.445943832397461;13.812505722045898;59258652;AD.AS
2014-10-01;9.461382865905762;14.17375659942627;14.216257095336914;12.28781795501709;13.600006103515625;70200921;AD.AS
2014-11-01;10.074881553649902;15.092820167541504;15.11938190460205;14.046257019042969;14.17375659942627;62293919;AD.AS
2014-12-01;10.464969635009766;15.677194595336914;15.756881713867188;14.423443794250488;15.04500675201416;58552232;AD.AS
2015-01-01;11.37280559539795;17.037195205688477;17.60032081604004;15.087507247924805;15.677194595336914;80817951;AD.AS
2015-02-01;11.890559196472168;17.812820434570312;18.344070434570312;16.915008544921875;16.989383697509766;61560478;AD.AS
2015-03-01;13.01471996307373;19.496883392333984;19.789072036743164;17.844696044921875;17.887195587158203;67873535;AD.AS
2015-04-01;12.270009994506836;18.38125991821289;21.13844871520996;18.152820587158203;19.438447952270508;61585175;AD.AS
2015-05-01;13.4655122756958;19.672197341918945;20.4425106048584;17.695945739746094;18.38125991821289;78140367;AD.AS
2015-06-01;12.218235969543457;17.850008010864258;21.095947265625;17.850008010864258;19.773134231567383;112125484;AD.AS
2015-07-01;13.181877136230469;19.257822036743164;19.406572341918945;17.175321578979492;17.98813247680664;81371407;AD.AS
2015-08-01;12.810967445373535;18.715946197509766;19.94844627380371;16.888444900512695;19.257822036743164;71550578;AD.AS
2015-09-01;12.661874771118164;18.49813461303711;19.22063446044922;17.488758087158203;18.593759536743164;73287568;AD.AS
2015-10-01;13.46915054321289;19.677509307861328;19.852821350097656;18.349384307861328;18.6946964263916;67623673;AD.AS
2015-11-01;14.974611282348633;21.87688446044922;22.23282241821289;19.544696807861328;19.571258544921875;64620216;AD.AS
2015-12-01;14.458247184753418;21.12251091003418;21.892822265625;19.91657257080078;21.86094856262207;61407094;AD.AS
2016-01-01;15.145523071289062;22.12657356262207;22.12657356262207;19.305633544921875;21.12251091003418;81332242;AD.AS
2016-02-01;14.705524444580078;21.483760833740234;22.27532386779785;19.480947494506836;22.23282241821289;71018245;AD.AS
2016-03-01;14.37824535369873;21.005634307861328;22.52501106262207;20.803760528564453;21.526260375976562;61100501;AD.AS
2016-04-01;13.818245887756348;20.187509536743164;21.616573333740234;20.033447265625;20.77188491821289;53443247;AD.AS
2016-05-01;14.86999797821045;21.15438461303711;21.5050106048584;19.767822265625;20.187509536743164;48875452;AD.AS
2016-06-01;14.862532615661621;21.143760681152344;22.105323791503906;19.32688331604004;21.462509155273438;68220083;AD.AS
2016-07-01;15.014534950256348;21.360000610351562;23.029699325561523;21.020000457763672;21.228759765625;75906780;AD.AS
2016-08-01;16.06790542602539;21.46500015258789;21.950000762939453;20.899999618530273;21.44499969482422;70981403;AD.AS
2016-09-01;15.18834114074707;20.290000915527344;22.200000762939453;19.825000762939453;21.40999984741211;160544128;AD.AS
2016-10-01;15.566368103027344;20.795000076293945;21.094999313354492;19.834999084472656;20.229999542236328;76407080;AD.AS
2016-11-01;13.93075942993164;18.610000610351562;20.860000610351562;18.56999969482422;20.78499984741211;99215881;AD.AS
2016-12-01;14.993719100952148;20.030000686645508;20.030000686645508;17.885000228881836;18.44499969482422;106158361;AD.AS
2017-01-01;14.74294662475586;19.69499969482422;20.735000610351562;19.309999465942383;19.959999084472656;90059922;AD.AS
2017-02-01;15.01617431640625;20.059999465942383;20.520000457763672;19.565000534057617;19.850000381469727;65661729;AD.AS
2017-03-01;15.01617431640625;20.059999465942383;20.875;19.520000457763672;20.559999465942383;95102863;AD.AS
2017-04-01;14.237668991088867;19.020000457763672;20.15999984741211;18.520000457763672;20.1200008392334;85976597;AD.AS
2017-05-01;15.139338493347168;19.6299991607666;20.350000381469727;18.860000610351562;19.020000457763672;107676748;AD.AS
2017-06-01;12.910468101501465;16.739999771118164;19.8799991607666;15.835000038146973;19.69499969482422;193777858;AD.AS
2017-07-01;13.33850383758545;17.295000076293945;17.639999389648438;16.3700008392334;16.850000381469727;103511811;AD.AS
2017-08-01;11.645644187927246;15.100000381469727;17.9950008392334;14.720000267028809;17.415000915527344;156663822;AD.AS
2017-09-01;12.200933456420898;15.819999694824219;15.835000038146973;14.885000228881836;15.194999694824219;124406566;AD.AS
2017-10-01;12.459296226501465;16.155000686645508;16.424999237060547;15.345000267028809;15.850000381469727;115835909;AD.AS
2017-11-01;13.87837028503418;17.9950008392334;18.190000534057617;15.970000267028809;16.15999984741211;137102897;AD.AS
2017-12-01;14.140588760375977;18.334999084472656;18.864999771118164;17.7549991607666;18.0;97609729;AD.AS
2018-01-01;13.859088897705078;17.969999313354492;18.968000411987305;17.56399917602539;18.334999084472656;146122674;AD.AS
2018-02-01;14.269383430480957;18.50200080871582;18.663999557495117;16.959999084472656;18.06599998474121;117786382;AD.AS
2018-03-01;14.840099334716797;19.242000579833984;19.284000396728516;18.077999114990234;18.468000411987305;130190997;AD.AS
2018-04-01;15.428547859191895;20.0049991607666;20.084999084472656;18.766000747680664;19.242000579833984;121895441;AD.AS
2018-05-01;15.657975196838379;19.65399932861328;20.030000686645508;18.972000122070312;20.0049991607666;136862417;AD.AS
2018-06-01;16.335948944091797;20.5049991607666;20.739999771118164;19.68199920654297;19.719999313354492;112101708;AD.AS
2018-07-01;17.33180046081543;21.7549991607666;21.815000534057617;20.114999771118164;20.350000381469727;91031273;AD.AS
2018-08-01;16.698440551757812;20.959999084472656;22.075000762939453;20.219999313354492;21.704999923706055;105812197;AD.AS
2018-09-01;15.734457015991211;19.75;21.165000915527344;18.600000381469727;20.920000076293945;127012132;AD.AS
2018-10-01;16.11686134338379;20.229999542236328;20.514999389648438;18.841999053955078;19.719999313354492;129087810;AD.AS
2018-11-01;18.08864974975586;22.704999923706055;23.260000228881836;20.1200008392334;20.1200008392334;126317454;AD.AS
2018-12-01;17.58673858642578;22.075000762939453;23.03499984741211;21.764999389648438;22.71500015258789;95047997;AD.AS
2019-01-01;18.339603424072266;23.020000457763672;23.489999771118164;21.56999969482422;22.075000762939453;88937625;AD.AS
2019-02-01;18.064746856689453;22.674999237060547;23.53499984741211;22.2549991607666;23.09000015258789;75340355;AD.AS
2019-03-01;18.901264190673828;23.725000381469727;24.0049991607666;22.03499984741211;22.799999237060547;91226771;AD.AS
2019-04-01;17.09678077697754;21.459999084472656;23.844999313354492;20.795000076293945;23.7549991607666;88531041;AD.AS
2019-05-01;16.546072006225586;20.135000228881836;21.520000457763672;19.988000869750977;21.459999084472656;85378777;AD.AS
2019-06-01;16.25270652770996;19.777999877929688;21.040000915527344;19.360000610351562;20.05500030517578;82340555;AD.AS
2019-07-01;16.809030532836914;20.454999923706055;20.915000915527344;19.743999481201172;19.899999618530273;64633611;AD.AS
2019-08-01;17.4910888671875;21.28499984741211;21.415000915527344;19.56599998474121;20.350000381469727;76079008;AD.AS
2019-09-01;19.135427474975586;22.954999923706055;23.139999389648438;21.25;21.31999969482422;67331296;AD.AS
2019-10-01;18.610254287719727;22.325000762939453;23.260000228881836;22.149999618530273;23.0049991607666;66373286;AD.AS
2019-11-01;19.493881225585938;23.385000228881836;24.4950008392334;22.1200008392334;22.489999771118164;63711751;AD.AS
2019-12-01;18.585248947143555;22.295000076293945;23.75;22.295000076293945;23.3700008392334;64030818;AD.AS
2020-01-01;18.506057739257812;22.200000762939453;22.719999313354492;21.8700008392334;22.295000076293945;59443892;AD.AS
2020-02-01;17.655778884887695;21.18000030517578;23.96500015258789;20.7549991607666;22.299999237060547;92385632;AD.AS
2020-03-01;17.743303298950195;21.28499984741211;23.040000915527344;18.038000106811523;21.350000381469727;188613947;AD.AS
2020-04-01;18.47271156311035;22.15999984741211;23.280000686645508;20.690000534057617;20.920000076293945;100687478;AD.AS
2020-05-01;19.41285514831543;22.809999465942383;24.030000686645508;21.690000534057617;22.15999984741211;85013073;AD.AS
2020-06-01;20.64690399169922;24.260000228881836;24.510000228881836;22.809999465942383;22.969999313354492;87038291;AD.AS
2020-07-01;20.82562828063965;24.469999313354492;25.459999084472656;23.809999465942383;24.18000030517578;63104354;AD.AS
2020-08-01;21.463930130004883;25.219999313354492;26.860000610351562;24.360000610351562;24.450000762939453;57611898;AD.AS
2020-09-01;21.9072208404541;25.25;26.270000457763672;24.709999084472656;25.280000686645508;70833887;AD.AS
2020-10-01;20.466983795166016;23.59000015258789;25.510000228881836;23.450000762939453;25.360000610351562;64719025;AD.AS
2020-11-01;20.814027786254883;23.989999771118164;24.6200008392334;22.649999618530273;23.719999313354492;98799152;AD.AS
2020-12-01;20.05052947998047;23.110000610351562;23.920000076293945;22.8799991607666;23.510000228881836;66481542;AD.AS
